FipsCountyCode,17063,Grundy,"(N'FipsCountyCode', N'17063', N'Grundy'),"
FipsCountyCode,17065,Hamilton,"(N'FipsCountyCode', N'17065', N'Hamilton'),"
FipsCountyCode,17067,Hancock,"(N'FipsCountyCode', N'17067', N'Hancock'),"
FipsCountyCode,17069,Hardin,"(N'FipsCountyCode', N'17069', N'Hardin'),"
FipsCountyCode,17071,Henderson,"(N'FipsCountyCode', N'17071', N'Henderson'),"
FipsCountyCode,17073,Henry,"(N'FipsCountyCode', N'17073', N'Henry'),"
FipsCountyCode,17075,Iroquois,"(N'FipsCountyCode', N'17075', N'Iroquois'),"
FipsCountyCode,17077,Jackson,"(N'FipsCountyCode', N'17077', N'Jackson'),"
FipsCountyCode,17079,Jasper,"(N'FipsCountyCode', N'17079', N'Jasper'),"
FipsCountyCode,17081,Jefferson,"(N'FipsCountyCode', N'17081', N'Jefferson'),"
FipsCountyCode,17083,Jersey,"(N'FipsCountyCode', N'17083', N'Jersey'),"
FipsCountyCode,17085,Jo Daviess,"(N'FipsCountyCode', N'17085', N'Jo Daviess'),"
FipsCountyCode,17087,Johnson,"(N'FipsCountyCode', N'17087', N'Johnson'),"
FipsCountyCode,17089,Kane,"(N'FipsCountyCode', N'17089', N'Kane'),"
FipsCountyCode,17091,Kankakee,"(N'FipsCountyCode', N'17091', N'Kankakee'),"
FipsCountyCode,17093,Kendall,"(N'FipsCountyCode', N'17093', N'Kendall'),"
FipsCountyCode,17095,Knox,"(N'FipsCountyCode', N'17095', N'Knox'),"
FipsCountyCode,17097,Lake,"(N'FipsCountyCode', N'17097', N'Lake'),"
FipsCountyCode,17099,La Salle,"(N'FipsCountyCode', N'17099', N'La Salle'),"
FipsCountyCode,17101,Lawrence,"(N'FipsCountyCode', N'17101', N'Lawrence'),"
FipsCountyCode,17103,Lee,"(N'FipsCountyCode', N'17103', N'Lee'),"
FipsCountyCode,17105,Livingston,"(N'FipsCountyCode', N'17105', N'Livingston'),"
FipsCountyCode,17107,Logan,"(N'FipsCountyCode', N'17107', N'Logan'),"
FipsCountyCode,17109,McDonough,"(N'FipsCountyCode', N'17109', N'McDonough'),"
FipsCountyCode,17111,McHenry,"(N'FipsCountyCode', N'17111', N'McHenry'),"
FipsCountyCode,17113,Mclean,"(N'FipsCountyCode', N'17113', N'Mclean'),"
FipsCountyCode,17115,Macon,"(N'FipsCountyCode', N'17115', N'Macon'),"
FipsCountyCode,17117,Macoupin,"(N'FipsCountyCode', N'17117', N'Macoupin'),"
FipsCountyCode,17119,Madison,"(N'FipsCountyCode', N'17119', N'Madison'),"
FipsCountyCode,17121,Marion,"(N'FipsCountyCode', N'17121', N'Marion'),"
FipsCountyCode,17123,Marshall,"(N'FipsCountyCode', N'17123', N'Marshall'),"
FipsCountyCode,17125,Mason,"(N'FipsCountyCode', N'17125', N'Mason'),"
FipsCountyCode,17127,Massac,"(N'FipsCountyCode', N'17127', N'Massac'),"
FipsCountyCode,17129,Menard,"(N'FipsCountyCode', N'17129', N'Menard'),"
FipsCountyCode,17131,Mercer,"(N'FipsCountyCode', N'17131', N'Mercer'),"
FipsCountyCode,17133,Monroe,"(N'FipsCountyCode', N'17133', N'Monroe'),"
FipsCountyCode,17135,Montgomery,"(N'FipsCountyCode', N'17135', N'Montgomery'),"
FipsCountyCode,17137,Morgan,"(N'FipsCountyCode', N'17137', N'Morgan'),"
FipsCountyCode,17139,Moultrie,"(N'FipsCountyCode', N'17139', N'Moultrie'),"
FipsCountyCode,17141,Ogle,"(N'FipsCountyCode', N'17141', N'Ogle'),"
FipsCountyCode,17143,Peoria,"(N'FipsCountyCode', N'17143', N'Peoria'),"
FipsCountyCode,17145,Perry,"(N'FipsCountyCode', N'17145', N'Perry'),"
FipsCountyCode,17147,Piatt,"(N'FipsCountyCode', N'17147', N'Piatt'),"
FipsCountyCode,17149,Pike,"(N'FipsCountyCode', N'17149', N'Pike'),"
FipsCountyCode,17151,Pope,"(N'FipsCountyCode', N'17151', N'Pope'),"
FipsCountyCode,17153,Pulaski,"(N'FipsCountyCode', N'17153', N'Pulaski'),"
FipsCountyCode,17155,Putnam,"(N'FipsCountyCode', N'17155', N'Putnam'),"
FipsCountyCode,17157,Randolph,"(N'FipsCountyCode', N'17157', N'Randolph'),"
FipsCountyCode,17159,Richland,"(N'FipsCountyCode', N'17159', N'Richland'),"
FipsCountyCode,17161,Rock Island,"(N'FipsCountyCode', N'17161', N'Rock Island'),"
FipsCountyCode,17163,St Clair,"(N'FipsCountyCode', N'17163', N'St Clair'),"
FipsCountyCode,17165,Saline,"(N'FipsCountyCode', N'17165', N'Saline'),"
FipsCountyCode,17167,Sangamon,"(N'FipsCountyCode', N'17167', N'Sangamon'),"
FipsCountyCode,17169,Schuyler,"(N'FipsCountyCode', N'17169', N'Schuyler'),"
FipsCountyCode,17171,Scott,"(N'FipsCountyCode', N'17171', N'Scott'),"
FipsCountyCode,17173,Shelby,"(N'FipsCountyCode', N'17173', N'Shelby'),"
FipsCountyCode,17175,Stark,"(N'FipsCountyCode', N'17175', N'Stark'),"
FipsCountyCode,17177,Stephenson,"(N'FipsCountyCode', N'17177', N'Stephenson'),"
FipsCountyCode,17179,Tazewell,"(N'FipsCountyCode', N'17179', N'Tazewell'),"
FipsCountyCode,17181,Union,"(N'FipsCountyCode', N'17181', N'Union'),"
FipsCountyCode,17183,Vermilion,"(N'FipsCountyCode', N'17183', N'Vermilion'),"
FipsCountyCode,17185,Wabash,"(N'FipsCountyCode', N'17185', N'Wabash'),"
FipsCountyCode,17187,Warren,"(N'FipsCountyCode', N'17187', N'Warren'),"
FipsCountyCode,17189,Washington,"(N'FipsCountyCode', N'17189', N'Washington'),"
FipsCountyCode,17191,Wayne,"(N'FipsCountyCode', N'17191', N'Wayne'),"
FipsCountyCode,17193,White,"(N'FipsCountyCode', N'17193', N'White'),"
FipsCountyCode,17195,Whiteside,"(N'FipsCountyCode', N'17195', N'Whiteside'),"
FipsCountyCode,17197,Will,"(N'FipsCountyCode', N'17197', N'Will'),"
FipsCountyCode,17199,Williamson,"(N'FipsCountyCode', N'17199', N'Williamson'),"
FipsCountyCode,17201,Winnebago,"(N'FipsCountyCode', N'17201', N'Winnebago'),"
FipsCountyCode,17203,Woodford,"(N'FipsCountyCode', N'17203', N'Woodford'),"
FipsCountyCode,18001,Adams,"(N'FipsCountyCode', N'18001', N'Adams'),"
FipsCountyCode,18003,Allen,"(N'FipsCountyCode', N'18003', N'Allen'),"
FipsCountyCode,18005,Bartholomew,"(N'FipsCountyCode', N'18005', N'Bartholomew'),"
FipsCountyCode,18007,Benton,"(N'FipsCountyCode', N'18007', N'Benton'),"
FipsCountyCode,18009,Blackford,"(N'FipsCountyCode', N'18009', N'Blackford'),"
FipsCountyCode,18011,Boone,"(N'FipsCountyCode', N'18011', N'Boone'),"
FipsCountyCode,18013,Brown,"(N'FipsCountyCode', N'18013', N'Brown'),"
FipsCountyCode,18015,Carroll,"(N'FipsCountyCode', N'18015', N'Carroll'),"
FipsCountyCode,18017,Cass,"(N'FipsCountyCode', N'18017', N'Cass'),"
FipsCountyCode,18019,Clark,"(N'FipsCountyCode', N'18019', N'Clark'),"
FipsCountyCode,18021,Clay,"(N'FipsCountyCode', N'18021', N'Clay'),"
FipsCountyCode,18023,Clinton,"(N'FipsCountyCode', N'18023', N'Clinton'),"
FipsCountyCode,18025,Crawford,"(N'FipsCountyCode', N'18025', N'Crawford'),"
FipsCountyCode,18027,Daviess,"(N'FipsCountyCode', N'18027', N'Daviess'),"
FipsCountyCode,18029,Dearborn,"(N'FipsCountyCode', N'18029', N'Dearborn'),"
FipsCountyCode,18031,Decatur,"(N'FipsCountyCode', N'18031', N'Decatur'),"
FipsCountyCode,18033,De Kalb,"(N'FipsCountyCode', N'18033', N'De Kalb'),"
FipsCountyCode,18035,Delaware,"(N'FipsCountyCode', N'18035', N'Delaware'),"
FipsCountyCode,18037,Dubois,"(N'FipsCountyCode', N'18037', N'Dubois'),"
FipsCountyCode,18039,Elkhart,"(N'FipsCountyCode', N'18039', N'Elkhart'),"
FipsCountyCode,18041,Fayette,"(N'FipsCountyCode', N'18041', N'Fayette'),"
FipsCountyCode,18043,Floyd,"(N'FipsCountyCode', N'18043', N'Floyd'),"
FipsCountyCode,18045,Fountain,"(N'FipsCountyCode', N'18045', N'Fountain'),"
FipsCountyCode,18047,Franklin,"(N'FipsCountyCode', N'18047', N'Franklin'),"
FipsCountyCode,18049,Fulton,"(N'FipsCountyCode', N'18049', N'Fulton'),"
FipsCountyCode,18051,Gibson,"(N'FipsCountyCode', N'18051', N'Gibson'),"
FipsCountyCode,18053,Grant,"(N'FipsCountyCode', N'18053', N'Grant'),"
FipsCountyCode,18055,Greene,"(N'FipsCountyCode', N'18055', N'Greene'),"
FipsCountyCode,18057,Hamilton,"(N'FipsCountyCode', N'18057', N'Hamilton'),"
FipsCountyCode,18059,Hancock,"(N'FipsCountyCode', N'18059', N'Hancock'),"
FipsCountyCode,18061,Harrison,"(N'FipsCountyCode', N'18061', N'Harrison'),"
FipsCountyCode,18063,Hendricks,"(N'FipsCountyCode', N'18063', N'Hendricks'),"
FipsCountyCode,18065,Henry,"(N'FipsCountyCode', N'18065', N'Henry'),"
FipsCountyCode,18067,Howard,"(N'FipsCountyCode', N'18067', N'Howard'),"
FipsCountyCode,18069,Huntington,"(N'FipsCountyCode', N'18069', N'Huntington'),"
FipsCountyCode,18071,Jackson,"(N'FipsCountyCode', N'18071', N'Jackson'),"
FipsCountyCode,18073,Jasper,"(N'FipsCountyCode', N'18073', N'Jasper'),"
FipsCountyCode,18075,Jay,"(N'FipsCountyCode', N'18075', N'Jay'),"
FipsCountyCode,18077,Jefferson,"(N'FipsCountyCode', N'18077', N'Jefferson'),"
FipsCountyCode,18079,Jennings,"(N'FipsCountyCode', N'18079', N'Jennings'),"
FipsCountyCode,18081,Johnson,"(N'FipsCountyCode', N'18081', N'Johnson'),"
FipsCountyCode,18083,Knox,"(N'FipsCountyCode', N'18083', N'Knox'),"
FipsCountyCode,18085,Kosciusko,"(N'FipsCountyCode', N'18085', N'Kosciusko'),"
FipsCountyCode,18087,Lagrange,"(N'FipsCountyCode', N'18087', N'Lagrange'),"
FipsCountyCode,18089,Lake,"(N'FipsCountyCode', N'18089', N'Lake'),"
FipsCountyCode,18091,La Porte,"(N'FipsCountyCode', N'18091', N'La Porte'),"
FipsCountyCode,18093,Lawrence,"(N'FipsCountyCode', N'18093', N'Lawrence'),"
FipsCountyCode,18095,Madison,"(N'FipsCountyCode', N'18095', N'Madison'),"
FipsCountyCode,18097,Marion,"(N'FipsCountyCode', N'18097', N'Marion'),"
FipsCountyCode,18099,Marshall,"(N'FipsCountyCode', N'18099', N'Marshall'),"
FipsCountyCode,18101,Martin,"(N'FipsCountyCode', N'18101', N'Martin'),"
FipsCountyCode,18103,Miami,"(N'FipsCountyCode', N'18103', N'Miami'),"
FipsCountyCode,18105,Monroe,"(N'FipsCountyCode', N'18105', N'Monroe'),"
FipsCountyCode,18107,Montgomery,"(N'FipsCountyCode', N'18107', N'Montgomery'),"
FipsCountyCode,18109,Morgan,"(N'FipsCountyCode', N'18109', N'Morgan'),"
FipsCountyCode,18111,Newton,"(N'FipsCountyCode', N'18111', N'Newton'),"
FipsCountyCode,18113,Noble,"(N'FipsCountyCode', N'18113', N'Noble'),"
FipsCountyCode,18115,Ohio,"(N'FipsCountyCode', N'18115', N'Ohio'),"
FipsCountyCode,18117,Orange,"(N'FipsCountyCode', N'18117', N'Orange'),"
FipsCountyCode,18119,Owen,"(N'FipsCountyCode', N'18119', N'Owen'),"
FipsCountyCode,18121,Parke,"(N'FipsCountyCode', N'18121', N'Parke'),"
FipsCountyCode,18123,Perry,"(N'FipsCountyCode', N'18123', N'Perry'),"
FipsCountyCode,18125,Pike,"(N'FipsCountyCode', N'18125', N'Pike'),"
FipsCountyCode,18127,Porter,"(N'FipsCountyCode', N'18127', N'Porter'),"
FipsCountyCode,18129,Posey,"(N'FipsCountyCode', N'18129', N'Posey'),"
FipsCountyCode,18131,Pulaski,"(N'FipsCountyCode', N'18131', N'Pulaski'),"
FipsCountyCode,18133,Putnam,"(N'FipsCountyCode', N'18133', N'Putnam'),"
FipsCountyCode,18135,Randolph,"(N'FipsCountyCode', N'18135', N'Randolph'),"
FipsCountyCode,18137,Ripley,"(N'FipsCountyCode', N'18137', N'Ripley'),"
FipsCountyCode,18139,Rush,"(N'FipsCountyCode', N'18139', N'Rush'),"
FipsCountyCode,18141,St Joseph,"(N'FipsCountyCode', N'18141', N'St Joseph'),"
FipsCountyCode,18143,Scott,"(N'FipsCountyCode', N'18143', N'Scott'),"
FipsCountyCode,18145,Shelby,"(N'FipsCountyCode', N'18145', N'Shelby'),"
FipsCountyCode,18147,Spencer,"(N'FipsCountyCode', N'18147', N'Spencer'),"
FipsCountyCode,18149,Starke,"(N'FipsCountyCode', N'18149', N'Starke'),"
FipsCountyCode,18151,Steuben,"(N'FipsCountyCode', N'18151', N'Steuben'),"
FipsCountyCode,18153,Sullivan,"(N'FipsCountyCode', N'18153', N'Sullivan'),"
FipsCountyCode,18155,Switzerland,"(N'FipsCountyCode', N'18155', N'Switzerland'),"
FipsCountyCode,18157,Tippecanoe,"(N'FipsCountyCode', N'18157', N'Tippecanoe'),"
FipsCountyCode,18159,Tipton,"(N'FipsCountyCode', N'18159', N'Tipton'),"
FipsCountyCode,18161,Union,"(N'FipsCountyCode', N'18161', N'Union'),"
FipsCountyCode,18163,Vanderburgh,"(N'FipsCountyCode', N'18163', N'Vanderburgh'),"
FipsCountyCode,18165,Vermillion,"(N'FipsCountyCode', N'18165', N'Vermillion'),"
FipsCountyCode,18167,Vigo,"(N'FipsCountyCode', N'18167', N'Vigo'),"
FipsCountyCode,18169,Wabash,"(N'FipsCountyCode', N'18169', N'Wabash'),"
FipsCountyCode,18171,Warren,"(N'FipsCountyCode', N'18171', N'Warren'),"
FipsCountyCode,18173,Warrick,"(N'FipsCountyCode', N'18173', N'Warrick'),"
FipsCountyCode,18175,Washington,"(N'FipsCountyCode', N'18175', N'Washington'),"
FipsCountyCode,18177,Wayne,"(N'FipsCountyCode', N'18177', N'Wayne'),"
FipsCountyCode,18179,Wells,"(N'FipsCountyCode', N'18179', N'Wells'),"
FipsCountyCode,18181,White,"(N'FipsCountyCode', N'18181', N'White'),"
FipsCountyCode,18183,Whitley,"(N'FipsCountyCode', N'18183', N'Whitley'),"
FipsCountyCode,19001,Adair,"(N'FipsCountyCode', N'19001', N'Adair'),"
FipsCountyCode,19003,Adams,"(N'FipsCountyCode', N'19003', N'Adams'),"
FipsCountyCode,19005,Allamakee,"(N'FipsCountyCode', N'19005', N'Allamakee'),"
FipsCountyCode,19007,Appanoose,"(N'FipsCountyCode', N'19007', N'Appanoose'),"
FipsCountyCode,19009,Audubon,"(N'FipsCountyCode', N'19009', N'Audubon'),"
FipsCountyCode,19011,Benton,"(N'FipsCountyCode', N'19011', N'Benton'),"
FipsCountyCode,19013,Black Hawk,"(N'FipsCountyCode', N'19013', N'Black Hawk'),"
FipsCountyCode,19015,Boone,"(N'FipsCountyCode', N'19015', N'Boone'),"
FipsCountyCode,19017,Bremer,"(N'FipsCountyCode', N'19017', N'Bremer'),"
FipsCountyCode,19019,Buchanan,"(N'FipsCountyCode', N'19019', N'Buchanan'),"
FipsCountyCode,19021,Buena Vista,"(N'FipsCountyCode', N'19021', N'Buena Vista'),"
FipsCountyCode,19023,Butler,"(N'FipsCountyCode', N'19023', N'Butler'),"
FipsCountyCode,19025,Calhoun,"(N'FipsCountyCode', N'19025', N'Calhoun'),"
FipsCountyCode,19027,Carroll,"(N'FipsCountyCode', N'19027', N'Carroll'),"
FipsCountyCode,19029,Cass,"(N'FipsCountyCode', N'19029', N'Cass'),"
FipsCountyCode,19031,Cedar,"(N'FipsCountyCode', N'19031', N'Cedar'),"
FipsCountyCode,19033,Cerro Gordo,"(N'FipsCountyCode', N'19033', N'Cerro Gordo'),"
FipsCountyCode,19035,Cherokee,"(N'FipsCountyCode', N'19035', N'Cherokee'),"
FipsCountyCode,19037,Chickasaw,"(N'FipsCountyCode', N'19037', N'Chickasaw'),"
FipsCountyCode,19039,Clarke,"(N'FipsCountyCode', N'19039', N'Clarke'),"
FipsCountyCode,19041,Clay,"(N'FipsCountyCode', N'19041', N'Clay'),"
FipsCountyCode,19043,Clayton,"(N'FipsCountyCode', N'19043', N'Clayton'),"
FipsCountyCode,19045,Clinton,"(N'FipsCountyCode', N'19045', N'Clinton'),"
FipsCountyCode,19047,Crawford,"(N'FipsCountyCode', N'19047', N'Crawford'),"
FipsCountyCode,19049,Dallas,"(N'FipsCountyCode', N'19049', N'Dallas'),"
FipsCountyCode,19051,Davis,"(N'FipsCountyCode', N'19051', N'Davis'),"
FipsCountyCode,19053,Decatur,"(N'FipsCountyCode', N'19053', N'Decatur'),"
FipsCountyCode,19055,Delaware,"(N'FipsCountyCode', N'19055', N'Delaware'),"
FipsCountyCode,19057,Des Moines,"(N'FipsCountyCode', N'19057', N'Des Moines'),"
FipsCountyCode,19059,Dickinson,"(N'FipsCountyCode', N'19059', N'Dickinson'),"
FipsCountyCode,19061,Dubuque,"(N'FipsCountyCode', N'19061', N'Dubuque'),"
FipsCountyCode,19063,Emmet,"(N'FipsCountyCode', N'19063', N'Emmet'),"
FipsCountyCode,19065,Fayette,"(N'FipsCountyCode', N'19065', N'Fayette'),"
FipsCountyCode,19067,Floyd,"(N'FipsCountyCode', N'19067', N'Floyd'),"
FipsCountyCode,19069,Franklin,"(N'FipsCountyCode', N'19069', N'Franklin'),"
FipsCountyCode,19071,Fremont,"(N'FipsCountyCode', N'19071', N'Fremont'),"
FipsCountyCode,19073,Greene,"(N'FipsCountyCode', N'19073', N'Greene'),"
FipsCountyCode,19075,Grundy,"(N'FipsCountyCode', N'19075', N'Grundy'),"
FipsCountyCode,19077,Guthrie,"(N'FipsCountyCode', N'19077', N'Guthrie'),"
FipsCountyCode,19079,Hamilton,"(N'FipsCountyCode', N'19079', N'Hamilton'),"
FipsCountyCode,19081,Hancock,"(N'FipsCountyCode', N'19081', N'Hancock'),"
FipsCountyCode,19083,Hardin,"(N'FipsCountyCode', N'19083', N'Hardin'),"
FipsCountyCode,19085,Harrison,"(N'FipsCountyCode', N'19085', N'Harrison'),"
FipsCountyCode,19087,Henry,"(N'FipsCountyCode', N'19087', N'Henry'),"
FipsCountyCode,19089,Howard,"(N'FipsCountyCode', N'19089', N'Howard'),"
FipsCountyCode,19091,Humboldt,"(N'FipsCountyCode', N'19091', N'Humboldt'),"
FipsCountyCode,19093,Ida,"(N'FipsCountyCode', N'19093', N'Ida'),"
FipsCountyCode,19095,Iowa,"(N'FipsCountyCode', N'19095', N'Iowa'),"
FipsCountyCode,19097,Jackson,"(N'FipsCountyCode', N'19097', N'Jackson'),"
FipsCountyCode,19099,Jasper,"(N'FipsCountyCode', N'19099', N'Jasper'),"
FipsCountyCode,19101,Jefferson,"(N'FipsCountyCode', N'19101', N'Jefferson'),"
FipsCountyCode,19103,Johnson,"(N'FipsCountyCode', N'19103', N'Johnson'),"
FipsCountyCode,19105,Jones,"(N'FipsCountyCode', N'19105', N'Jones'),"
FipsCountyCode,19107,Keokuk,"(N'FipsCountyCode', N'19107', N'Keokuk'),"
FipsCountyCode,19109,Kossuth,"(N'FipsCountyCode', N'19109', N'Kossuth'),"
FipsCountyCode,19111,Lee,"(N'FipsCountyCode', N'19111', N'Lee'),"
FipsCountyCode,19113,Linn,"(N'FipsCountyCode', N'19113', N'Linn'),"
FipsCountyCode,19115,Louisa,"(N'FipsCountyCode', N'19115', N'Louisa'),"
FipsCountyCode,19117,Lucas,"(N'FipsCountyCode', N'19117', N'Lucas'),"
FipsCountyCode,19119,Lyon,"(N'FipsCountyCode', N'19119', N'Lyon'),"
FipsCountyCode,19121,Madison,"(N'FipsCountyCode', N'19121', N'Madison'),"
FipsCountyCode,19123,Mahaska,"(N'FipsCountyCode', N'19123', N'Mahaska'),"
FipsCountyCode,19125,Marion,"(N'FipsCountyCode', N'19125', N'Marion'),"
FipsCountyCode,19127,Marshall,"(N'FipsCountyCode', N'19127', N'Marshall'),"
FipsCountyCode,19129,Mills,"(N'FipsCountyCode', N'19129', N'Mills'),"
FipsCountyCode,19131,Mitchell,"(N'FipsCountyCode', N'19131', N'Mitchell'),"
FipsCountyCode,19133,Monona,"(N'FipsCountyCode', N'19133', N'Monona'),"
FipsCountyCode,19135,Monroe,"(N'FipsCountyCode', N'19135', N'Monroe'),"
FipsCountyCode,19137,Montgomery,"(N'FipsCountyCode', N'19137', N'Montgomery'),"
FipsCountyCode,19139,Muscatine,"(N'FipsCountyCode', N'19139', N'Muscatine'),"
FipsCountyCode,19141,Obrien,"(N'FipsCountyCode', N'19141', N'Obrien'),"
FipsCountyCode,19143,Osceola,"(N'FipsCountyCode', N'19143', N'Osceola'),"
FipsCountyCode,19145,Page,"(N'FipsCountyCode', N'19145', N'Page'),"
FipsCountyCode,19147,Palo Alto,"(N'FipsCountyCode', N'19147', N'Palo Alto'),"
FipsCountyCode,19149,Plymouth,"(N'FipsCountyCode', N'19149', N'Plymouth'),"
FipsCountyCode,19151,Pocahontas,"(N'FipsCountyCode', N'19151', N'Pocahontas'),"
FipsCountyCode,19153,Polk,"(N'FipsCountyCode', N'19153', N'Polk'),"
FipsCountyCode,19155,Pottawattamie,"(N'FipsCountyCode', N'19155', N'Pottawattamie'),"
FipsCountyCode,19157,Poweshiek,"(N'FipsCountyCode', N'19157', N'Poweshiek'),"
FipsCountyCode,19159,Ringgold,"(N'FipsCountyCode', N'19159', N'Ringgold'),"
FipsCountyCode,19161,Sac,"(N'FipsCountyCode', N'19161', N'Sac'),"
FipsCountyCode,19163,Scott,"(N'FipsCountyCode', N'19163', N'Scott'),"
FipsCountyCode,19165,Shelby,"(N'FipsCountyCode', N'19165', N'Shelby'),"
FipsCountyCode,19167,Sioux,"(N'FipsCountyCode', N'19167', N'Sioux'),"
FipsCountyCode,19169,Story,"(N'FipsCountyCode', N'19169', N'Story'),"
FipsCountyCode,19171,Tama,"(N'FipsCountyCode', N'19171', N'Tama'),"
FipsCountyCode,19173,Taylor,"(N'FipsCountyCode', N'19173', N'Taylor'),"
FipsCountyCode,19175,Union,"(N'FipsCountyCode', N'19175', N'Union'),"
FipsCountyCode,19177,Van Buren,"(N'FipsCountyCode', N'19177', N'Van Buren'),"
FipsCountyCode,19179,Wapello,"(N'FipsCountyCode', N'19179', N'Wapello'),"
FipsCountyCode,19181,Warren,"(N'FipsCountyCode', N'19181', N'Warren'),"
FipsCountyCode,19183,Washington,"(N'FipsCountyCode', N'19183', N'Washington'),"
FipsCountyCode,19185,Wayne,"(N'FipsCountyCode', N'19185', N'Wayne'),"
FipsCountyCode,19187,Webster,"(N'FipsCountyCode', N'19187', N'Webster'),"
FipsCountyCode,19189,Winnebago,"(N'FipsCountyCode', N'19189', N'Winnebago'),"
FipsCountyCode,19191,Winneshiek,"(N'FipsCountyCode', N'19191', N'Winneshiek'),"
FipsCountyCode,19193,Woodbury,"(N'FipsCountyCode', N'19193', N'Woodbury'),"
FipsCountyCode,19195,Worth,"(N'FipsCountyCode', N'19195', N'Worth'),"
FipsCountyCode,19197,Wright,"(N'FipsCountyCode', N'19197', N'Wright'),"
FipsCountyCode,20001,Allen,"(N'FipsCountyCode', N'20001', N'Allen'),"
FipsCountyCode,20003,Anderson,"(N'FipsCountyCode', N'20003', N'Anderson'),"
FipsCountyCode,20005,Atchison,"(N'FipsCountyCode', N'20005', N'Atchison'),"
FipsCountyCode,20007,Barber,"(N'FipsCountyCode', N'20007', N'Barber'),"
FipsCountyCode,20009,Barton,"(N'FipsCountyCode', N'20009', N'Barton'),"
FipsCountyCode,20011,Bourbon,"(N'FipsCountyCode', N'20011', N'Bourbon'),"
FipsCountyCode,20013,Brown,"(N'FipsCountyCode', N'20013', N'Brown'),"
FipsCountyCode,20015,Butler,"(N'FipsCountyCode', N'20015', N'Butler'),"
FipsCountyCode,20017,Chase,"(N'FipsCountyCode', N'20017', N'Chase'),"
FipsCountyCode,20019,Chautauqua,"(N'FipsCountyCode', N'20019', N'Chautauqua'),"
FipsCountyCode,20021,Cherokee,"(N'FipsCountyCode', N'20021', N'Cherokee'),"
FipsCountyCode,20023,Cheyenne,"(N'FipsCountyCode', N'20023', N'Cheyenne'),"
FipsCountyCode,20025,Clark,"(N'FipsCountyCode', N'20025', N'Clark'),"
FipsCountyCode,20027,Clay,"(N'FipsCountyCode', N'20027', N'Clay'),"
FipsCountyCode,20029,Cloud,"(N'FipsCountyCode', N'20029', N'Cloud'),"
FipsCountyCode,20031,Coffey,"(N'FipsCountyCode', N'20031', N'Coffey'),"
FipsCountyCode,20033,Comanche,"(N'FipsCountyCode', N'20033', N'Comanche'),"
FipsCountyCode,20035,Cowley,"(N'FipsCountyCode', N'20035', N'Cowley'),"
FipsCountyCode,20037,Crawford,"(N'FipsCountyCode', N'20037', N'Crawford'),"
FipsCountyCode,20039,Decatur,"(N'FipsCountyCode', N'20039', N'Decatur'),"
FipsCountyCode,20041,Dickinson,"(N'FipsCountyCode', N'20041', N'Dickinson'),"
FipsCountyCode,20043,Doniphan,"(N'FipsCountyCode', N'20043', N'Doniphan'),"
FipsCountyCode,20045,Douglas,"(N'FipsCountyCode', N'20045', N'Douglas'),"
FipsCountyCode,20047,Edwards,"(N'FipsCountyCode', N'20047', N'Edwards'),"
FipsCountyCode,20049,Elk,"(N'FipsCountyCode', N'20049', N'Elk'),"
FipsCountyCode,20051,Ellis,"(N'FipsCountyCode', N'20051', N'Ellis'),"
FipsCountyCode,20053,Ellsworth,"(N'FipsCountyCode', N'20053', N'Ellsworth'),"
FipsCountyCode,20055,Finney,"(N'FipsCountyCode', N'20055', N'Finney'),"
FipsCountyCode,20057,Ford,"(N'FipsCountyCode', N'20057', N'Ford'),"
FipsCountyCode,20059,Franklin,"(N'FipsCountyCode', N'20059', N'Franklin'),"
FipsCountyCode,20061,Geary,"(N'FipsCountyCode', N'20061', N'Geary'),"
FipsCountyCode,20063,Gove,"(N'FipsCountyCode', N'20063', N'Gove'),"
FipsCountyCode,20065,Graham,"(N'FipsCountyCode', N'20065', N'Graham'),"
FipsCountyCode,20067,Grant,"(N'FipsCountyCode', N'20067', N'Grant'),"
FipsCountyCode,20069,Gray,"(N'FipsCountyCode', N'20069', N'Gray'),"
FipsCountyCode,20071,Greeley,"(N'FipsCountyCode', N'20071', N'Greeley'),"
FipsCountyCode,20073,Greenwood,"(N'FipsCountyCode', N'20073', N'Greenwood'),"
FipsCountyCode,20075,Hamilton,"(N'FipsCountyCode', N'20075', N'Hamilton'),"
FipsCountyCode,20077,Harper,"(N'FipsCountyCode', N'20077', N'Harper'),"
FipsCountyCode,20079,Harvey,"(N'FipsCountyCode', N'20079', N'Harvey'),"
FipsCountyCode,20081,Haskell,"(N'FipsCountyCode', N'20081', N'Haskell'),"
FipsCountyCode,20083,Hodgeman,"(N'FipsCountyCode', N'20083', N'Hodgeman'),"
FipsCountyCode,20085,Jackson,"(N'FipsCountyCode', N'20085', N'Jackson'),"
FipsCountyCode,20087,Jefferson,"(N'FipsCountyCode', N'20087', N'Jefferson'),"
FipsCountyCode,20089,Jewell,"(N'FipsCountyCode', N'20089', N'Jewell'),"
FipsCountyCode,20091,Johnson,"(N'FipsCountyCode', N'20091', N'Johnson'),"
FipsCountyCode,20093,Kearny,"(N'FipsCountyCode', N'20093', N'Kearny'),"
FipsCountyCode,20095,Kingman,"(N'FipsCountyCode', N'20095', N'Kingman'),"
FipsCountyCode,20097,Kiowa,"(N'FipsCountyCode', N'20097', N'Kiowa'),"
